Website,Category,AVG minutes
kusuguru.co.jp,Jobs & Careers,2.5833333333333335
workday.com,Jobs & Careers,7.116666666666666
crowdgen.com,Jobs & Careers,4.6
builtin.com,Jobs & Careers,1.9666666666666668
parcoursup.gouv.fr,Jobs & Careers,2.466666666666667
italent.cn,Jobs & Careers,37.083333333333336
shl.com,Jobs & Careers,8.5
charlotte.edu,Jobs & Careers,6.666666666666667
talentd.in,Jobs & Careers,2.65
jobright.ai,Jobs & Careers,9.116666666666667
jobs.flybreeze.com,Jobs & Careers,
spp-indonesia.com,Jobs & Careers,5.883333333333333
proson.gr,Jobs & Careers,0.38333333333333336
jobfind.gr,Jobs & Careers,4.4
hint.app,Jobs & Careers,2.033333333333333
krogerfamilycareers.com,Jobs & Careers,5.3
simplify.jobs,Jobs & Careers,5.8
glassdoor.sg,Jobs & Careers,2.5833333333333335
pkpics.site,Jobs & Careers,3.55
schooljobs.com,Jobs & Careers,4.916666666666667
cloud.italent.cn,Jobs & Careers,29.4
brightnetwork.co.uk,Jobs & Careers,4.133333333333334
careers.airbnb.com,Jobs & Careers,1.7666666666666666
personio.com,Jobs & Careers,1.5
navan.com,Jobs & Careers,7.516666666666667
oli.vi,Jobs & Careers,2.1
yello.co,Jobs & Careers,3.216666666666667
hirequotient.com,Jobs & Careers,0.9
careers.mastercard.com,Jobs & Careers,4.633333333333333
jobly.fi,Jobs & Careers,4.766666666666667
hotjob.cn,Jobs & Careers,5.233333333333333
careers.jpmorgan.com,Jobs & Careers,1.25
cgpa2percentage.com,Jobs & Careers,2.183333333333333
newaiming.com,Jobs & Careers,2.6833333333333336
recruitcrm.io,Jobs & Careers,3.783333333333333
careers.blackrock.com,Jobs & Careers,1.35
indeed.com,Jobs & Careers,7.65
hh.ru,Jobs & Careers,7.6
computrabajo.com,Jobs & Careers,6.4
glassdoor.com,Jobs & Careers,3.25
jooble.org,Jobs & Careers,4.8
seek.com.au,Jobs & Careers,6.316666666666666
appcast.io,Jobs & Careers,1.3
greenhouse.io,Jobs & Careers,4.316666666666666
ziprecruiter.com,Jobs & Careers,4.133333333333334
naukri.com,Jobs & Careers,7.333333333333333
francetravail.fr,Jobs & Careers,6.05
ultipro.com,Jobs & Careers,4.433333333333334
successfactors.eu,Jobs & Careers,4.566666666666666
arbeitsagentur.de,Jobs & Careers,6.25
jobstreet.com,Jobs & Careers,5.3
gupy.io,Jobs & Careers,5.733333333333333
dayforcehcm.com,Jobs & Careers,3.5833333333333335
joongang.co.kr,Jobs & Careers,2.9166666666666665
104.com.tw,Jobs & Careers,8.083333333333334
saramin.co.kr,Jobs & Careers,6.833333333333333
csod.com,Jobs & Careers,6.783333333333333
infojobs.com.br,Jobs & Careers,4.783333333333333
governmentjobs.com,Jobs & Careers,6.683333333333334
smartrecruiters.com,Jobs & Careers,4.0
careerpower.in,Jobs & Careers,2.1
talent.com,Jobs & Careers,2.0
lever.co,Jobs & Careers,3.85
amazon.jobs,Jobs & Careers,3.6166666666666667
stepstone.de,Jobs & Careers,4.25
bamboohr.com,Jobs & Careers,3.0
jobkorea.co.kr,Jobs & Careers,6.633333333333333
zhipin.com,Jobs & Careers,8.966666666666667
jobs.lever.co,Jobs & Careers,3.3666666666666667
bio.site,Jobs & Careers,2.2666666666666666
books.ms,Jobs & Careers,4.6
pracuj.pl,Jobs & Careers,5.316666666666666
求人ボックス.com,Jobs & Careers,3.3166666666666664
jobs.smartrecruiters.com,Jobs & Careers,3.7333333333333334
infojobs.net,Jobs & Careers,4.95
coxautoinc.com,Jobs & Careers,22.016666666666666
jobcase.com,Jobs & Careers,2.5833333333333335
glassdoor.co.in,Jobs & Careers,2.5833333333333335
74.ru,Jobs & Careers,4.233333333333333
hellowork.com,Jobs & Careers,2.75
kariyer.net,Jobs & Careers,5.05
lidl.com,Jobs & Careers,1.5166666666666666
sephora.com,Life Style & Hobbies,3.5666666666666664
beauty.hotpepper.jp,Life Style & Hobbies,6.033333333333333
fragrantica.com,Life Style & Hobbies,4.916666666666667
ulta.com,Life Style & Hobbies,3.75
cosme.net,Life Style & Hobbies,4.016666666666667
hpplus.jp,Life Style & Hobbies,1.8833333333333333
natura.com.br,Life Style & Hobbies,3.283333333333333
dm.de,Life Style & Hobbies,2.4333333333333336
nykaa.com,Life Style & Hobbies,2.8333333333333335
fresha.com,Life Style & Hobbies,4.4
lemon8-app.com,Life Style & Hobbies,1.0
fragrancenet.com,Life Style & Hobbies,3.7333333333333334
fragrantica.ru,Life Style & Hobbies,6.316666666666666
ilmakiage.com,Life Style & Hobbies,2.9
yesstyle.com,Life Style & Hobbies,5.216666666666667
vagaro.com,Life Style & Hobbies,3.2
fragrantica.es,Life Style & Hobbies,5.5
lipscosme.com,Life Style & Hobbies,2.5166666666666666
lafoy.ru,Life Style & Hobbies,1.05
letu.ru,Life Style & Hobbies,2.8666666666666667
makeup.com.ua,Life Style & Hobbies,5.1
primor.eu,Life Style & Hobbies,4.633333333333333
shiseido.co.jp,Life Style & Hobbies,2.25
salonboard.com,Life Style & Hobbies,11.583333333333334
randewoo.ru,Life Style & Hobbies,4.7
nahdionline.com,Life Style & Hobbies,1.9
byrdie.com,Life Style & Hobbies,1.25
al-dawaa.com,Life Style & Hobbies,0.9333333333333333
planity.com,Life Style & Hobbies,3.0833333333333335
stylevana.com,Life Style & Hobbies,4.783333333333333
eva.ua,Life Style & Hobbies,4.15
greatclips.com,Life Style & Hobbies,4.766666666666667
lookfantastic.com,Life Style & Hobbies,3.3666666666666667
faberlic.com,Life Style & Hobbies,12.016666666666667
druni.es,Life Style & Hobbies,4.0
notino.pl,Life Style & Hobbies,2.4166666666666665
hebe.pl,Life Style & Hobbies,2.6166666666666667
rossmann.pl,Life Style & Hobbies,1.3833333333333333
parfumo.de,Life Style & Hobbies,9.283333333333333
spoiledchild.com,Life Style & Hobbies,2.5
meevo.com,Life Style & Hobbies,5.066666666666666
glossgenius.com,Life Style & Hobbies,2.3666666666666667
oggi.jp,Life Style & Hobbies,0.9833333333333333
rituals.com,Life Style & Hobbies,2.4833333333333334
babylist.com,Life Style & Hobbies,3.8
firstcry.com,Life Style & Hobbies,2.6833333333333336
carters.com,Life Style & Hobbies,4.333333333333333
haibunda.com,Life Style & Hobbies,1.3833333333333333
mattel.com,Life Style & Hobbies,1.8666666666666667
jellycat.com,Life Style & Hobbies,2.533333333333333
potterybarnkids.com,Life Style & Hobbies,3.466666666666667
buildabear.com,Life Style & Hobbies,3.3333333333333335
kasta.ua,Life Style & Hobbies,3.183333333333333
derma-express.com,Life Style & Hobbies,25.65
vertbaudet.fr,Life Style & Hobbies,5.166666666666667
tonies.com,Life Style & Hobbies,2.0833333333333335
popmama.com,Life Style & Hobbies,0.9833333333333333
theasianparent.com,Life Style & Hobbies,1.0666666666666667
nikulya.ru,Life Style & Hobbies,1.0833333333333333
babybunting.com.au,Life Style & Hobbies,3.7333333333333334
intertop.ua,Life Style & Hobbies,2.966666666666667
yapokupayu.ru,Life Style & Hobbies,1.1666666666666667
akachan.jp,Life Style & Hobbies,2.05
next.ua,Life Style & Hobbies,2.4333333333333336
chikiriki.ru,Life Style & Hobbies,3.533333333333333
mamasandpapas.com,Life Style & Hobbies,2.4833333333333334
king-jouet.com,Life Style & Hobbies,3.066666666666667
lovevery.com,Life Style & Hobbies,2.1166666666666667
intertoys.nl,Life Style & Hobbies,3.05
takingcarababies.com,Life Style & Hobbies,2.8833333333333333
cartersoshkosh.ca,Life Style & Hobbies,7.35
bebetei.ro,Life Style & Hobbies,2.3666666666666667
toysrus.ca,Life Style & Hobbies,2.0833333333333335
littlesleepies.com,Life Style & Hobbies,1.8
americangirl.com,Life Style & Hobbies,2.1666666666666665
star-tex.ru,Life Style & Hobbies,2.6833333333333336
prenatal.nl,Life Style & Hobbies,3.033333333333333
baby-walz.de,Life Style & Hobbies,3.2
thetoyshop.com,Life Style & Hobbies,2.3166666666666664
followish.io,Life Style & Hobbies,2.6833333333333336
wildberries.am,Life Style & Hobbies,2.8166666666666664
civilim.com,Life Style & Hobbies,3.6666666666666665
mobz.click,Life Style & Hobbies,0.15
joueclub.fr,Life Style & Hobbies,3.05
mesenvies.fr,Life Style & Hobbies,4.666666666666667
tipotv.com,Life Style & Hobbies,1.4833333333333334
rebelstork.com,Life Style & Hobbies,3.0166666666666666
momcozy.com,Life Style & Hobbies,33.8
littlespoon.com,Life Style & Hobbies,0.8833333333333333
harpersbazaar.fr,Life Style & Hobbies,1.0166666666666666
shein.com,Life Style & Hobbies,5.8
nike.com,Life Style & Hobbies,2.85
zara.com,Life Style & Hobbies,5.433333333333334
uniqlo.com,Life Style & Hobbies,2.75
macys.com,Life Style & Hobbies,4.766666666666667
asos.com,Life Style & Hobbies,3.9
gap.com,Life Style & Hobbies,4.916666666666667
zozo.jp,Life Style & Hobbies,7.016666666666667
nordstrom.com,Life Style & Hobbies,3.5833333333333335
elle.com,Life Style & Hobbies,0.9666666666666667
mango.com,Life Style & Hobbies,3.6166666666666667
shop.mango.com,Life Style & Hobbies,3.65
vinted.fr,Life Style & Hobbies,13.533333333333333
stockx.com,Life Style & Hobbies,2.216666666666667
musinsa.com,Life Style & Hobbies,3.0833333333333335
jeomsin.co.kr,Life Style & Hobbies,1.55
marksandspencer.com,Life Style & Hobbies,4.3
next.co.uk,Life Style & Hobbies,5.416666666666667
puma.com,Life Style & Hobbies,2.8166666666666664
quince.com,Life Style & Hobbies,4.233333333333333
jcpenney.com,Life Style & Hobbies,4.45
fashionnova.com,Life Style & Hobbies,6.8
lululemon.com,Life Style & Hobbies,3.0833333333333335
anthropologie.com,Life Style & Hobbies,4.566666666666666
nordstromrack.com,Life Style & Hobbies,5.183333333333334
shop.lululemon.com,Life Style & Hobbies,3.066666666666667
farfetch.com,Life Style & Hobbies,2.15
vinted.co.uk,Life Style & Hobbies,8.15
ajio.com,Life Style & Hobbies,3.4333333333333336
shein.co.uk,Life Style & Hobbies,3.9333333333333336
depop.com,Life Style & Hobbies,4.583333333333333
adidas.com,Life Style & Hobbies,2.35
hollisterco.com,Life Style & Hobbies,4.283333333333333
ae.com,Life Style & Hobbies,3.7666666666666666
sportsdirect.com,Life Style & Hobbies,4.05
klclick1.com,Life Style & Hobbies,0.4666666666666667
abercrombie.com,Life Style & Hobbies,4.133333333333334
urbanoutfitters.com,Life Style & Hobbies,3.2333333333333334
lamoda.ru,Life Style & Hobbies,5.35
dsw.com,Life Style & Hobbies,3.8833333333333333
yeezy.com,Life Style & Hobbies,0.75
sinsay.com,Life Style & Hobbies,5.1
reserved.com,Life Style & Hobbies,3.8666666666666667
coachoutlet.com,Life Style & Hobbies,4.3
partnermatic.com,Life Style & Hobbies,0.21666666666666667
ciceksepeti.com,Life Style & Hobbies,4.683333333333334
paperlesspost.com,Life Style & Hobbies,2.966666666666667
livemaster.ru,Life Style & Hobbies,3.75
1800flowers.com,Life Style & Hobbies,4.833333333333333
fnp.com,Life Style & Hobbies,2.85
flowwow.com,Life Style & Hobbies,3.7
giftmall.co.jp,Life Style & Hobbies,3.3333333333333335
moonpig.com,Life Style & Hobbies,6.25
fromyouflowers.com,Life Style & Hobbies,5.45
cenreader.com,Life Style & Hobbies,13.366666666666667
festalab.com.br,Life Style & Hobbies,2.0833333333333335
punchbowl.com,Life Style & Hobbies,2.45
jacquielawson.com,Life Style & Hobbies,4.066666666666666
smartbox.com,Life Style & Hobbies,8.233333333333333
giftcards.com,Life Style & Hobbies,2.3
lijstje.nl,Life Style & Hobbies,3.8333333333333335
igp.com,Life Style & Hobbies,3.0833333333333335
notonthehighstreet.com,Life Style & Hobbies,2.8333333333333335
ringbell.co.jp,Life Style & Hobbies,3.6666666666666665
refoorest.com,Life Style & Hobbies,2.4
virginexperiencedays.co.uk,Life Style & Hobbies,3.1666666666666665
flair.nl,Life Style & Hobbies,0.9
myregistry.com,Life Style & Hobbies,3.1
hema.com,Life Style & Hobbies,3.4833333333333334
floweraura.com,Life Style & Hobbies,4.166666666666667
bloomandwild.com,Life Style & Hobbies,2.8
prestigeflowers.co.uk,Life Style & Hobbies,2.0166666666666666
ftd.com,Life Style & Hobbies,3.3166666666666664
teleflora.com,Life Style & Hobbies,4.416666666666667
interflora.fr,Life Style & Hobbies,4.25
personalizationmall.com,Life Style & Hobbies,3.466666666666667
greetz.nl,Life Style & Hobbies,5.5
avasflowers.net,Life Style & Hobbies,4.216666666666667
bouqs.com,Life Style & Hobbies,2.05
callie.com,Life Style & Hobbies,2.05
parnassys.net,Life Style & Hobbies,4.733333333333333
thortful.com,Life Style & Hobbies,3.7666666666666666
bestpresent.jp,Life Style & Hobbies,1.9166666666666665
interflora.co.uk,Life Style & Hobbies,3.4166666666666665
tanp.jp,Life Style & Hobbies,2.8333333333333335
123greetings.com,Life Style & Hobbies,2.9833333333333334
hediyesepeti.com,Life Style & Hobbies,2.1666666666666665
cardcash.com,Life Style & Hobbies,2.65
mangomint.com,Life Style & Hobbies,2.966666666666667
eflorist.co.uk,Life Style & Hobbies,3.2666666666666666
kaartje2go.nl,Life Style & Hobbies,7.066666666666666
pandora.net,Life Style & Hobbies,3.3666666666666667
familhao.com,Life Style & Hobbies,1.85
jomashop.com,Life Style & Hobbies,3.85
kay.com,Life Style & Hobbies,3.45
swarovski.com,Life Style & Hobbies,2.966666666666667
bluestone.com,Life Style & Hobbies,1.0666666666666667
pnj.com.vn,Life Style & Hobbies,1.8333333333333335
sunlight.net,Life Style & Hobbies,2.95
tanishq.co.in,Life Style & Hobbies,2.716666666666667
rolex.com,Life Style & Hobbies,2.5666666666666664
titan.co.in,Life Style & Hobbies,2.4333333333333336
brilliantearth.com,Life Style & Hobbies,2.0833333333333335
zales.com,Life Style & Hobbies,2.95
vivara.com.br,Life Style & Hobbies,2.5166666666666666
giva.co,Life Style & Hobbies,2.7
alltime.ru,Life Style & Hobbies,2.5166666666666666
chrono24.com,Life Style & Hobbies,3.9833333333333334
caratlane.com,Life Style & Hobbies,1.7666666666666666
monkeyd.com.vn,Life Style & Hobbies,7.45
jared.com,Life Style & Hobbies,2.466666666666667
jtv.com,Life Style & Hobbies,5.533333333333333
seikowatches.com,Life Style & Hobbies,2.2333333333333334
malabargoldanddiamonds.com,Life Style & Hobbies,1.75
shop.paireyewear.com,Life Style & Hobbies,2.283333333333333
fossil.com,Life Style & Hobbies,2.533333333333333
tissotwatches.com,Life Style & Hobbies,2.466666666666667
histoiredor.com,Life Style & Hobbies,3.1666666666666665
apart.pl,Life Style & Hobbies,5.05
btmc.vn,Life Style & Hobbies,1.2666666666666666
kendrascott.com,Life Style & Hobbies,2.7666666666666666
lvsl.ru,Life Style & Hobbies,0.16666666666666666
niwaka.com,Life Style & Hobbies,1.85
rarecarat.com,Life Style & Hobbies,3.9
hodinkee.com,Life Style & Hobbies,1.4833333333333334
vnvc.vn,Life Style & Hobbies,1.7833333333333332
fastrackeyewear.com,Life Style & Hobbies,2.65
grtjewels.com,Life Style & Hobbies,2.183333333333333
yahoo.com,News & Sport,7.716666666666667
yahoo.co.jp,News & Sport,8.9
naver.com,News & Sport,16.066666666666666
news.yahoo.co.jp,News & Sport,6.816666666666666
globo.com,News & Sport,3.4833333333333334
nytimes.com,News & Sport,4.283333333333333
bbc.co.uk,News & Sport,4.85
msn.com,News & Sport,5.483333333333333
cnn.com,News & Sport,2.966666666666667
bbc.com,News & Sport,2.6666666666666665
qq.com,News & Sport,4.616666666666667
news.google.com,News & Sport,5.816666666666666
uol.com.br,News & Sport,6.166666666666667
theguardian.com,News & Sport,3.4333333333333336
foxnews.com,News & Sport,5.966666666666667
infobae.com,News & Sport,3.6333333333333333
douyin.com,News & Sport,9.25
dailymail.co.uk,News & Sport,4.016666666666667
onet.pl,News & Sport,5.25
wp.pl,News & Sport,6.383333333333334
finance.yahoo.com,News & Sport,5.266666666666667
news.naver.com,News & Sport,6.266666666666667
auone.jp,News & Sport,3.1666666666666665
people.com,News & Sport,2.033333333333333
bild.de,News & Sport,5.133333333333334
detik.com,News & Sport,3.4
news.yahoo.com,News & Sport,3.1
news18.com,News & Sport,1.75
indiatimes.com,News & Sport,2.8166666666666664
t-online.de,News & Sport,7.7
usatoday.com,News & Sport,1.95
india.com,News & Sport,1.7166666666666668
163.com,News & Sport,3.1333333333333333
apnews.com,News & Sport,1.9166666666666665
aajtak.in,News & Sport,3.6
interia.pl,News & Sport,4.683333333333334
forbes.com,News & Sport,0.9666666666666667
nypost.com,News & Sport,2.75
n-tv.de,News & Sport,4.466666666666667
vnexpress.net,News & Sport,4.716666666666667
ndtv.com,News & Sport,2.3666666666666667
hindustantimes.com,News & Sport,1.85
substack.com,News & Sport,3.15
rbc.ru,News & Sport,3.4833333333333334
indianexpress.com,News & Sport,2.5
cnbc.com,News & Sport,2.7666666666666666
corriere.it,News & Sport,6.283333333333333
elpais.com,News & Sport,3.6166666666666667
wikipedia.org,Science & Education,3.3
quora.com,Science & Education,1.7833333333333332
deepl.com,Science & Education,10.033333333333333
perplexity.ai,Science & Education,6.483333333333333
sciencedirect.com,Science & Education,4.833333333333333
eksisozluk.com,Science & Education,4.383333333333334
merriam-webster.com,Science & Education,2.5
reverso.net,Science & Education,5.016666666666667
dictionary.cambridge.org,Science & Education,4.866666666666667
britannica.com,Science & Education,2.4166666666666665
wiktionary.org,Science & Education,2.5666666666666664
wordreference.com,Science & Education,5.983333333333333
word.tips,Science & Education,5.8
thesaurus.com,Science & Education,3.8666666666666667
urbandictionary.com,Science & Education,0.7666666666666667
idos.cz,Science & Education,2.75
email.cz,Science & Education,4.75
gov.cz,Science & Education,4.516666666666667
dictionary.com,Science & Education,2.05
treccani.it,Science & Education,1.5333333333333332
dictionary.goo.ne.jp,Science & Education,2.15
pons.com,Science & Education,4.233333333333333
kotobank.jp,Science & Education,1.5166666666666666
glosbe.com,Science & Education,3.5833333333333335
wordhippo.com,Science & Education,3.1
collinsdictionary.com,Science & Education,1.9833333333333334
wikisource.org,Science & Education,2.4
almaany.com,Science & Education,2.6166666666666667
spanishdict.com,Science & Education,6.983333333333333
leo.org,Science & Education,6.333333333333333
bab.la,Science & Education,1.5
oxfordlearnersdictionaries.com,Science & Education,5.683333333333334
kartaslov.ru,Science & Education,2.15
imagetotext.info,Science & Education,2.45
alc.co.jp,Science & Education,5.45
larousse.fr,Science & Education,1.7666666666666666
yourdictionary.com,Science & Education,5.133333333333334
scielo.br,Science & Education,3.05
dict.cc,Science & Education,6.066666666666666
rekhta.org,Science & Education,1.6833333333333333
firmy.cz,Science & Education,2.15
tureng.com,Science & Education,5.533333333333333
dexonline.ro,Science & Education,2.2333333333333334
rhymezone.com,Science & Education,6.083333333333333
shabdkosh.com,Science & Education,1.3833333333333333
squaredle.app,Science & Education,9.866666666666667
thefreedictionary.com,Science & Education,2.466666666666667
wikimedia.org,Science & Education,1.9
wikihow.com,Science & Education,1.1
wikiwiki.jp,Science & Education,6.283333333333333
gramedia.com,Science & Education,1.15
pagesjaunes.fr,Science & Education,1.8666666666666667
